aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A319#11,5.219456434249878,12,41472,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0  0]
A319#127,18.409285068511963,12,28672,[],0,[ -1   0   0 900  -1  -1 360  -1  -1  -1  -1  -1]
A319#149,31.8927800655365,14,55296,[],0,[ 0 -1 -1 -1 -1 -1 -1 -1  0  0  0 -1 -1  0]
A319#231,28.34160614013672,12,69120,[],0,[ -1  -1  -1  -1 780 780 180 240 360 120 120  -1]
A320#194,19.591562271118164,13,69120,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0  0]
A320#193,27.047168493270874,14,60480,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0 -1 -1]
A320#209,25.231881618499756,14,64800,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0 -1 -1]
A318#24,12.000693798065186,13,80640,[],0,[-1 -1 -1 -1 -1 -1 60 60 60  0  0  0 -1]
A319#233,10.262779712677002,12,38880,[],0,[-1 -1 -1 -1 -1  0  0 60 60 -1 -1  0]
A319#234,5.262037515640259,12,17280,[],0,[ -1  -1  -1  -1 720 180 180  -1  -1   0   0   0]
A320#196,26.513741493225098,13,72576,[],0,[ -1  -1  -1  -1 840 840 300 300  -1  -1   0   0   0]
A319#145,18.428480863571167,14,103680,[],0,[ -1  -1  -1  -1  -1  -1  -1 240   0  -1   0   0   0 120]
A319#166,22.643259048461914,13,77760,[],0,[ -1  -1  -1  -1  -1 660  -1  -1   0   0   0   0  -1]
A319#187,2.8642821311950684,15,6912,[],0,[-1 -1 -1 -1 -1 -1 -1 60 -1 -1  0 -1 -1  0  0]
A319#189,12.815784692764282,12,46080,[],0,[ -1  -1  -1  -1 660 240 240 360  -1  -1   0   0]
A318#183,5.6860527992248535,15,31104,[],0,[ -1  -1  -1  -1  -1  -1 600 240  -1  -1   0   0   0   0  -1]
A320#46,36.85063648223877,11,172800,[],0,[-1 -1 -1 -1  0 -1  0  0  0  0  0]
