aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A319#44,0.4780433177947998,10,5184,[],0,[ -1   0   0 540  -1  -1   0   0   0   0]
A319#45,0.3120284080505371,12,1152,[],0,[ -1  -1  -1  -1  -1 660 180 180 240 300  -1  -1]
A319#99,0.43103957176208496,12,1728,[],0,[-1 -1 -1 -1 -1  0  0  0  0 -1 -1 -1]
A320#152,5.880474805831909,12,38400,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A319#11,15.954035997390747,12,86016,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0  0]
A318#23,19.063666582107544,12,96768,[],0,[ -1  -1  -1  -1  -1 120   0   0   0   0   0   0]
A320#128,28.847813367843628,14,155520,[],0,[ -1  -1  -1  -1  -1  -1 840   0  -1   0   0   0   0   0]
A320#191,15.885366201400757,13,77760,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0 -1]
A320#193,25.09654974937439,14,77760,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0 -1 -1  0  0]
A320#194,6.6476476192474365,13,34560,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A319#149,4.747150897979736,14,13824,[],0,[ -1  -1  -1  -1 900 900 900  -1  -1 720  -1  60  60  -1]
A319#187,6.764590263366699,15,38880,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0 60 60 -1 -1]
A319#231,2.6939690113067627,12,15360,[],0,[ -1  -1  -1  -1 780 780 180 240 360  -1  -1   0]
A319#233,30.528332471847534,12,90000,[],0,[ -1  -1 900 900 900 420 420  -1  -1  -1  -1   0]
A319#234,1.1330978870391846,12,14112,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0 -1]
A320#12,2.9298501014709473,12,23040,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#196,27.961942672729492,13,92160,[],0,[ -1  -1  -1  -1 780 780 240 240  -1  -1   0   0  -1]
A320#209,1.8720548152923584,14,15120,[],0,[ -1  -1  -1  -1  -1  -1  -1   0   0  60  60 120 120  -1]
A318#24,2.516200065612793,13,19440,[],0,[-1 -1 -1 -1 -1 -1 -1  0 60  0  0  0  0]
A319#166,8.637845039367676,13,28800,[],0,[-1 -1 -1 -1 -1 -1  0 60 60 -1 -1  0  0]
A319#189,3.8023316860198975,12,21600,[],0,[ -1  -1  -1  -1  -1   0   0  60   0 120 120  -1]
A318#183,5.599490642547607,15,23328,[],0,[-1 -1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0 -1]
