aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A320#192,11.603936433792114,14,60480,[],0,[ -1 300  -1  -1  -1  -1   0   0   0   0  -1  -1   0   0]
A320#194,6.961649656295776,13,57600,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0  0]
A318#17,6.860083818435669,14,32256,[],0,[-1 -1 -1 -1 -1 -1 -1 -1  0 60  0  0  0  0]
A318#23,2.7452032566070557,12,19440,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A319#11,3.0812571048736572,12,15552,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A319#231,9.316722393035889,12,46080,[],0,[ -1  -1  -1  -1 780 780 180 240 360 120 120  -1]
A319#233,25.16807460784912,12,94500,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0 -1 -1]
A320#128,9.917312622070312,14,90720,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0  0]
A320#193,8.380622863769531,14,32400,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0 60 -1 -1]
A321#198,6.351078271865845,14,19200,[],0,[ -1  -1  -1  -1  -1 780 720 300 300 480 480  -1  -1  -1]
A319#149,4.835381746292114,14,11520,[],0,[ 0 -1 -1 -1 -1 -1 -1 -1  0  0  0 -1 -1  0]
A319#187,14.315132856369019,15,43200,[],0,[ -1  -1  -1  -1  -1  -1  -1   0   0 180  -1  -1   0   0   0]
A318#24,17.34543538093567,13,108864,[],0,[-1 -1 -1 -1 -1 -1 -1  0 60  0  0  0 60]
A319#166,15.762024879455566,13,112000,[],0,[ -1  -1  -1  -1  -1 660  60  60  60   0   0   0  -1]
A319#188,36.49224090576172,15,103680,[],0,[ -1  -1  -1  -1  -1  -1 660 120  -1  -1   0   0   0  -1  -1]
A319#234,10.17546033859253,12,45360,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0  0]
A320#141,16.035841703414917,16,40320,[],0,[-1 -1 -1 -1 -1 -1 -1 -1  0 -1 -1  0  0  0  0  0]
A320#196,2.292171001434326,13,12960,[],0,[-1 -1 -1 -1 -1 -1  0  0 60 60  0  0  0]
A319#145,1.6906392574310303,14,2304,[],0,[ -1  -1  -1  -1  -1  -1  -1 120  -1  -1   0   0   0   0]
A318#183,45.06354093551636,15,155520,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0  0  0]
