aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A320#53,23.489278316497803,12,73728,[],0,[  -1 1200   -1   -1   -1   -1  180  180   -1   -1    0    0]
A320#57,20.80351948738098,11,110592,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0]
A321#63,23.354724645614624,11,92160,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0]
A319#100,2.7353219985961914,12,15552,[],0,[ -1  -1  -1  -1  -1 660 300  -1  -1   0   0   0]
A319#126,4.948391914367676,11,17280,[],0,[1200   -1   -1   -1   -1  120  120   -1   -1    0    0]
A319#4,32.03868770599365,12,96768,[],0,[ -1  -1  -1  -1  -1  -1   0   0   0 180  -1  -1]
A319#44,1.3137104511260986,10,5184,[],0,[ -1   0   0 780  -1  -1  -1  -1   0  -1]
A319#45,1.7180249691009521,12,6912,[],0,[ -1  -1  -1  -1 780 840  -1  -1 180 180  -1  -1]
A319#5,8.0767822265625,12,36288,[],0,[  -1   -1   -1   -1  960 1020 1020  540  540  420   -1   -1]
A319#99,0.1695559024810791,12,768,[],0,[ -1  -1  -1 780 780 540 540  -1  -1  -1  -1  -1]
A320#138,4.050469636917114,12,17496,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0]
A320#51,0.6953651905059814,10,3072,[],0,[ -1  -1 900 900  -1  -1 120 300  -1  -1]
A320#8,15.727782011032104,12,51840,[],0,[60 -1 -1 -1 -1 -1 -1  0  0  0  0 -1]
A321#80,44.6571729183197,12,129600,[],0,[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1  0  0]
A319#38,4.204388618469238,13,20736,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A321#236,35.56815528869629,10,155520,[],0,[ -1  -1  -1  -1  -1 600 180 120 240 120]
A321#26,31.434025764465332,11,169344,[],0,[ -1  -1  -1  -1 720 720 240  60 120 120  -1]
A320#168,19.48110604286194,10,160000,[],0,[-1 -1 -1 -1  0  0  0  0  0  0]
A320#46,53.14635992050171,11,225792,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#1,20.32939887046814,10,311040,[],0,[ -1  -1  -1 600 180 180   0   0   0   0]
A319#187,74.73995685577393,15,218700,[],0,[ -1  -1  -1  -1  -1  -1   0  60 300 420  -1  -1  -1  -1   0]
A319#234,47.63982629776001,12,233280,[],0,[  -1  120 1140  960  960   -1   -1   60   60   60   60   -1]
A320#128,47.12415146827698,14,230400,[],0,[ -1  -1  -1  -1  -1 180 720 660 540   0   0  -1  -1  -1]
A320#191,26.5955548286438,13,81000,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0 -1 -1 -1]
A320#192,31.341763973236084,14,134400,[],0,[  -1   -1    0 1080  960 1140   -1   -1   -1   -1   -1   -1    0    0]
A320#193,10.049854516983032,14,34020,[],0,[  -1   -1   -1   -1 1260 1260  720  180   -1   -1  180   -1   -1   -1]
A320#194,25.702973127365112,13,82944,[],0,[ -1  -1  -1  -1  -1  -1  60  60  60 120  -1  -1   0]
A320#21,2.5433509349823,10,10368,[],0,[ -1  -1  -1 840 840  -1  -1   0   0   0]
A321#197,1.2769856452941895,13,3840,[],0,[  -1   -1 1200 1200   -1   -1   -1   -1   -1   -1   60    0   -1]
A321#198,3.211643695831299,14,9600,[],0,[ -1  -1  -1  -1 840 840  -1  -1 360 480  -1  -1  -1  -1]
