aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A320#47,16.502611875534058,11,77760,[],0,[ -1  -1  -1 840 840 360  -1  -1   0   0   0]
A320#49,14.88365387916565,12,56448,[],0,[  -1   -1   -1   -1 1080 1140    0   60  360   -1   -1   -1]
A320#53,10.71853518486023,12,36864,[],0,[  -1 1200   -1   -1   -1   -1  180  180   -1   -1    0    0]
A319#100,17.046283721923828,12,78732,[],0,[ -1  -1  -1 840 840 840 420  -1  -1 180 180  -1]
A319#126,4.7875165939331055,11,17280,[],0,[1200   -1   -1   -1   -1  120  120  180  180   -1   -1]
A319#38,8.718016862869263,13,34560,[],0,[ -1  -1  -1  -1  -1  -1 720 300  -1  -1   0   0   0]
A319#4,41.80952572822571,12,120960,[],0,[ -1  -1  -1  -1  -1  -1   0   0   0 180  -1  -1]
A319#44,3.827423572540283,10,25920,[],0,[ -1   0   0 660  -1  -1 120 120  60  -1]
A319#45,13.730064868927002,12,51840,[],0,[ -1  -1  -1  -1  -1 660 180 180 180 180  -1  -1]
A319#5,15.416980981826782,12,57600,[],0,[  -1   -1   -1   -1  960 1020 1020  540  540  420   -1   -1]
A319#95,1.8103740215301514,10,6912,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0]
A319#99,0.33146023750305176,12,2304,[],0,[ -1  -1  -1  -1  -1   0   0 180 180 180  -1  -1]
A320#138,1.0149760246276855,12,5184,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0]
A320#51,30.590251922607422,10,103680,[],0,[  -1   -1 1080 1080   -1    0  360   -1   -1    0]
A320#57,0.3165764808654785,11,1296,[],0,[-1 -1 -1 -1 -1  0  0  0 -1 -1 -1]
A320#8,5.262917757034302,12,16128,[],0,[  60   60 1260   -1   -1  900   -1   -1   -1   -1   -1   -1]
A321#63,0.6514554023742676,11,2400,[],0,[  -1   -1   -1   -1 1140   -1    0    0   -1   -1   -1]
A321#80,23.342970609664917,11,69120,[],0,[-1 -1 -1 -1 -1 -1 -1 -1  0  0  0]
A318#32,20.20820927619934,9,145152,[],0,[-1 60 -1 -1  0  0  0  0  0]
A319#37,18.222345113754272,11,79872,[],0,[ -1  -1  -1  -1  60 600 240 240  -1  -1   0]
A320#168,18.95596671104431,10,164736,[],0,[-1 -1 -1 -1  0  0  0  0  0  0]
A320#21,65.35546064376831,10,235200,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0]
A321#26,50.6665403842926,11,246960,[],0,[ -1  -1  -1  -1 720 720 240  60 120 120  -1]
A319#40,49.49436664581299,13,172800,[],0,[ -1  -1  -1  -1 780 780 540 720   0   0  -1  -1  -1]
A320#1,11.419174671173096,10,54432,[],0,[ -1  -1  -1 600 180  -1  -1   0   0   0]
A320#112,1.3331968784332275,10,6048,[],0,[ -1  -1  -1  -1  -1  -1 720 720 360 660]
A320#12,19.3095383644104,12,60480,[],0,[ -1  -1  -1  -1  -1  -1   0 120 120   0  -1  -1]
A320#152,19.42588520050049,12,92160,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#191,10.22428011894226,13,82944,[],0,[ -1  -1  -1  -1 840 840  -1 660   0   0  60  -1  60]
A320#192,7.540431499481201,14,32000,[],0,[  -1   -1   -1 1080  960  960   -1   -1   -1   -1   -1   -1    0    0]
A320#194,1.0065503120422363,13,3240,[],0,[  -1   -1   -1   -1  840 1020   -1   -1   -1   -1  240   -1   -1]
A320#196,16.197235584259033,13,51840,[],0,[  -1   -1 1020 1080   -1   -1  300  540   -1   -1   -1   -1    0]
A320#46,0.5211186408996582,11,2304,[],0,[ -1  -1  -1  -1   0  -1 240 240 480  -1  -1]
A321#197,0.09267401695251465,13,576,[],0,[ -1  -1  -1  -1  -1  -1 780 780  -1  -1  60   0  -1]
A321#198,0.20830559730529785,14,768,[],0,[ -1  -1  -1  -1 900 900  -1  -1 360  -1  -1  -1  -1  -1]
A321#236,3.3212900161743164,10,10800,[],0,[ -1  -1  -1  -1  -1 600 180 120  -1  -1]
